source_index|h_power|x_power|y_power|expr
357|1|4|9|-25*B2_2_3*auxP4_3_1+5*B3_3_5*auxP4_2_5+40*B3_4_0*auxP4_1_10+30*auxP4_2_10*auxQ3_3_0+10*auxP4_2_6*auxQ3_3_4+15*auxP4_2_7*auxQ3_3_3+20*auxP4_2_8*auxQ3_3_2+25*auxP4_2_9*auxQ3_3_1+20*auxP4_3_10*auxQ3_2_0-20*auxP4_3_2*auxQ3_2_8-15*auxP4_3_3*auxQ3_2_7-10*auxP4_3_4*auxQ3_2_6-5*auxP4_3_5*auxQ3_2_5+5*auxP4_3_7*auxQ3_2_3+10*auxP4_3_8*auxQ3_2_2+15*auxP4_3_9*auxQ3_2_1-40*auxP4_4_0*auxQ3_1_10-35*auxP4_4_1*auxQ3_1_9-30*auxP4_4_2*auxQ3_1_8-25*auxP4_4_3*auxQ3_1_7-20*auxP4_4_4*auxQ3_1_6-15*auxP4_4_5*auxQ3_1_5-10*auxP4_4_6*auxQ3_1_4-50*auxP4_5_0*auxQ3_0_10-45*auxP4_5_1*auxQ3_0_9
358|1|4|10|22*A3_3_5*auxQ3_2_0-23*B2_2_3*auxP4_3_2+8*B3_3_5*auxP4_2_6+44*B3_4_0*auxP4_1_11+28*auxP4_2_10*auxQ3_3_1+33*auxP4_2_11*auxQ3_3_0+13*auxP4_2_7*auxQ3_3_4+18*auxP4_2_8*auxQ3_3_3+23*auxP4_2_9*auxQ3_3_2+17*auxP4_3_10*auxQ3_2_1-18*auxP4_3_3*auxQ3_2_8-13*auxP4_3_4*auxQ3_2_7-8*auxP4_3_5*auxQ3_2_6-3*auxP4_3_6*auxQ3_2_5+2*auxP4_3_7*auxQ3_2_4+7*auxP4_3_8*auxQ3_2_3+12*auxP4_3_9*auxQ3_2_2-44*auxP4_4_0*auxQ3_1_11-39*auxP4_4_1*auxQ3_1_10-34*auxP4_4_2*auxQ3_1_9-29*auxP4_4_3*auxQ3_1_8-24*auxP4_4_4*auxQ3_1_7-19*auxP4_4_5*auxQ3_1_6-14*auxP4_4_6*auxQ3_1_5-55*auxP4_5_0*auxQ3_0_11-50*auxP4_5_1*auxQ3_0_10
359|1|4|11|19*A3_3_5*auxQ3_2_1-21*B2_2_3*auxP4_3_3+11*B3_3_5*auxP4_2_7+48*B3_4_0*auxP4_1_12+26*auxP4_2_10*auxQ3_3_2+31*auxP4_2_11*auxQ3_3_1+36*auxP4_2_12*auxQ3_3_0+16*auxP4_2_8*auxQ3_3_4+21*auxP4_2_9*auxQ3_3_3+14*auxP4_3_10*auxQ3_2_2-16*auxP4_3_4*auxQ3_2_8-11*auxP4_3_5*auxQ3_2_7-6*auxP4_3_6*auxQ3_2_6-auxP4_3_7*auxQ3_2_5+4*auxP4_3_8*auxQ3_2_4+9*auxP4_3_9*auxQ3_2_3-48*auxP4_4_0*auxQ3_1_12-43*auxP4_4_1*auxQ3_1_11-38*auxP4_4_2*auxQ3_1_10-33*auxP4_4_3*auxQ3_1_9-28*auxP4_4_4*auxQ3_1_8-23*auxP4_4_5*auxQ3_1_7-18*auxP4_4_6*auxQ3_1_6-60*auxP4_5_0*auxQ3_0_12-55*auxP4_5_1*auxQ3_0_11
360|1|4|12|16*A3_3_5*auxQ3_2_2-19*B2_2_3*auxP4_3_4+14*B3_3_5*auxP4_2_8+52*B3_4_0*auxP4_1_13+24*auxP4_2_10*auxQ3_3_3+29*auxP4_2_11*auxQ3_3_2+34*auxP4_2_12*auxQ3_3_1+39*auxP4_2_13*auxQ3_3_0+19*auxP4_2_9*auxQ3_3_4+11*auxP4_3_10*auxQ3_2_3-14*auxP4_3_5*auxQ3_2_8-9*auxP4_3_6*auxQ3_2_7-4*auxP4_3_7*auxQ3_2_6+auxP4_3_8*auxQ3_2_5+6*auxP4_3_9*auxQ3_2_4-52*auxP4_4_0*auxQ3_1_13-47*auxP4_4_1*auxQ3_1_12-42*auxP4_4_2*auxQ3_1_11-37*auxP4_4_3*auxQ3_1_10-32*auxP4_4_4*auxQ3_1_9-27*auxP4_4_5*auxQ3_1_8-22*auxP4_4_6*auxQ3_1_7-65*auxP4_5_0*auxQ3_0_13-60*auxP4_5_1*auxQ3_0_12
361|1|4|13|13*A3_3_5*auxQ3_2_3-17*B2_2_3*auxP4_3_5+17*B3_3_5*auxP4_2_9+56*B3_4_0*auxP4_1_14+22*auxP4_2_10*auxQ3_3_4+27*auxP4_2_11*auxQ3_3_3+32*auxP4_2_12*auxQ3_3_2+37*auxP4_2_13*auxQ3_3_1+42*auxP4_2_14*auxQ3_3_0+8*auxP4_3_10*auxQ3_2_4-12*auxP4_3_6*auxQ3_2_8-7*auxP4_3_7*auxQ3_2_7-2*auxP4_3_8*auxQ3_2_6+3*auxP4_3_9*auxQ3_2_5-51*auxP4_4_1*auxQ3_1_13-46*auxP4_4_2*auxQ3_1_12-41*auxP4_4_3*auxQ3_1_11-36*auxP4_4_4*auxQ3_1_10-31*auxP4_4_5*auxQ3_1_9-26*auxP4_4_6*auxQ3_1_8-70*auxP4_5_0*auxQ3_0_14-65*auxP4_5_1*auxQ3_0_13
362|1|4|14|45*A2_2_3*auxQ3_3_0+10*A3_3_5*auxQ3_2_4-15*B2_2_3*auxP4_3_6+20*B3_3_5*auxP4_2_10+60*B3_4_0*auxP4_1_15+25*auxP4_2_11*auxQ3_3_4+30*auxP4_2_12*auxQ3_3_3+35*auxP4_2_13*auxQ3_3_2+40*auxP4_2_14*auxQ3_3_1+5*auxP4_3_10*auxQ3_2_5-10*auxP4_3_7*auxQ3_2_8-5*auxP4_3_8*auxQ3_2_7-50*auxP4_4_2*auxQ3_1_13-45*auxP4_4_3*auxQ3_1_12-40*auxP4_4_4*auxQ3_1_11-35*auxP4_4_5*auxQ3_1_10-30*auxP4_4_6*auxQ3_1_9-75*auxP4_5_0*auxQ3_0_15-70*auxP4_5_1*auxQ3_0_14
363|1|4|15|43*A2_2_3*auxQ3_3_1+7*A3_3_5*auxQ3_2_5-13*B2_2_3*auxP4_3_7+23*B3_3_5*auxP4_2_11+64*B3_4_0*auxP4_1_16+28*auxP4_2_12*auxQ3_3_4+33*auxP4_2_13*auxQ3_3_3+38*auxP4_2_14*auxQ3_3_2+2*auxP4_3_10*auxQ3_2_6-8*auxP4_3_8*auxQ3_2_8-3*auxP4_3_9*auxQ3_2_7-49*auxP4_4_3*auxQ3_1_13-44*auxP4_4_4*auxQ3_1_12-39*auxP4_4_5*auxQ3_1_11-34*auxP4_4_6*auxQ3_1_10-80*auxP4_5_0*auxQ3_0_16-75*auxP4_5_1*auxQ3_0_15
364|1|4|16|41*A2_2_3*auxQ3_3_2+4*A3_3_5*auxQ3_2_6-11*B2_2_3*auxP4_3_8+26*B3_3_5*auxP4_2_12+68*B3_4_0*auxP4_1_17+31*auxP4_2_13*auxQ3_3_4+36*auxP4_2_14*auxQ3_3_3-auxP4_3_10*auxQ3_2_7-6*auxP4_3_9*auxQ3_2_8-48*auxP4_4_4*auxQ3_1_13-43*auxP4_4_5*auxQ3_1_12-38*auxP4_4_6*auxQ3_1_11-85*auxP4_5_0*auxQ3_0_17-80*auxP4_5_1*auxQ3_0_16
365|1|4|17|39*A2_2_3*auxQ3_3_3+A3_3_5*auxQ3_2_7-9*B2_2_3*auxP4_3_9+29*B3_3_5*auxP4_2_13+72*B3_4_0*auxP4_1_18+34*auxP4_2_14*auxQ3_3_4-4*auxP4_3_10*auxQ3_2_8-47*auxP4_4_5*auxQ3_1_13-42*auxP4_4_6*auxQ3_1_12-90*auxP4_5_0-85*auxP4_5_1*auxQ3_0_17
366|1|4|18|37*A2_2_3*auxQ3_3_4-2*A3_3_5*auxQ3_2_8-7*B2_2_3*auxP4_3_10+32*B3_3_5*auxP4_2_14+76*B3_4_0*auxP4_1_19-46*auxP4_4_6*auxQ3_1_13-90*auxP4_5_1
367|1|4|19|35*A2_2_3*B3_3_5-5*A3_3_5*B2_2_3
368|1|5|0|4*B3_4_0*auxP4_2_1-3*auxP4_3_0*auxQ3_3_1+3*auxP4_3_1*auxQ3_3_0-4*auxP4_4_0*auxQ3_2_1+2*auxP4_4_1*auxQ3_2_0-5*auxP4_5_0*auxQ3_1_1+auxP4_5_1*auxQ3_1_0
369|1|5|1|8*B3_4_0*auxP4_2_2-6*auxP4_3_0*auxQ3_3_2+6*auxP4_3_2*auxQ3_3_0-8*auxP4_4_0*auxQ3_2_2-2*auxP4_4_1*auxQ3_2_1+4*auxP4_4_2*auxQ3_2_0-10*auxP4_5_0*auxQ3_1_2-4*auxP4_5_1*auxQ3_1_1
370|1|5|2|12*B3_4_0*auxP4_2_3-9*auxP4_3_0*auxQ3_3_3-3*auxP4_3_1*auxQ3_3_2+3*auxP4_3_2*auxQ3_3_1+9*auxP4_3_3*auxQ3_3_0-12*auxP4_4_0*auxQ3_2_3-6*auxP4_4_1*auxQ3_2_2+6*auxP4_4_3*auxQ3_2_0-15*auxP4_5_0*auxQ3_1_3-9*auxP4_5_1*auxQ3_1_2
371|1|5|3|16*B3_4_0*auxP4_2_4-12*auxP4_3_0*auxQ3_3_4-6*auxP4_3_1*auxQ3_3_3+6*auxP4_3_3*auxQ3_3_1+12*auxP4_3_4*auxQ3_3_0-16*auxP4_4_0*auxQ3_2_4-10*auxP4_4_1*auxQ3_2_3-4*auxP4_4_2*auxQ3_2_2+2*auxP4_4_3*auxQ3_2_1+8*auxP4_4_4*auxQ3_2_0-20*auxP4_5_0*auxQ3_1_4-14*auxP4_5_1*auxQ3_1_3
372|1|5|4|-15*B3_3_5*auxP4_3_0+20*B3_4_0*auxP4_2_5-9*auxP4_3_1*auxQ3_3_4-3*auxP4_3_2*auxQ3_3_3+3*auxP4_3_3*auxQ3_3_2+9*auxP4_3_4*auxQ3_3_1+15*auxP4_3_5*auxQ3_3_0-20*auxP4_4_0*auxQ3_2_5-14*auxP4_4_1*auxQ3_2_4-8*auxP4_4_2*auxQ3_2_3-2*auxP4_4_3*auxQ3_2_2+4*auxP4_4_4*auxQ3_2_1+10*auxP4_4_5*auxQ3_2_0-25*auxP4_5_0*auxQ3_1_5-19*auxP4_5_1*auxQ3_1_4
373|1|5|5|-12*B3_3_5*auxP4_3_1+24*B3_4_0*auxP4_2_6-6*auxP4_3_2*auxQ3_3_4+6*auxP4_3_4*auxQ3_3_2+12*auxP4_3_5*auxQ3_3_1+18*auxP4_3_6*auxQ3_3_0-24*auxP4_4_0*auxQ3_2_6-18*auxP4_4_1*auxQ3_2_5-12*auxP4_4_2*auxQ3_2_4-6*auxP4_4_3*auxQ3_2_3+6*auxP4_4_5*auxQ3_2_1+12*auxP4_4_6*auxQ3_2_0-30*auxP4_5_0*auxQ3_1_6-24*auxP4_5_1*auxQ3_1_5
374|1|5|6|-9*B3_3_5*auxP4_3_2+28*B3_4_0*auxP4_2_7-3*auxP4_3_3*auxQ3_3_4+3*auxP4_3_4*auxQ3_3_3+9*auxP4_3_5*auxQ3_3_2+15*auxP4_3_6*auxQ3_3_1+21*auxP4_3_7*auxQ3_3_0-28*auxP4_4_0*auxQ3_2_7-22*auxP4_4_1*auxQ3_2_6-16*auxP4_4_2*auxQ3_2_5-10*auxP4_4_3*auxQ3_2_4-4*auxP4_4_4*auxQ3_2_3+2*auxP4_4_5*auxQ3_2_2+8*auxP4_4_6*auxQ3_2_1-35*auxP4_5_0*auxQ3_1_7-29*auxP4_5_1*auxQ3_1_6
375|1|5|7|-6*B3_3_5*auxP4_3_3+32*B3_4_0*auxP4_2_8+6*auxP4_3_5*auxQ3_3_3+12*auxP4_3_6*auxQ3_3_2+18*auxP4_3_7*auxQ3_3_1+24*auxP4_3_8*auxQ3_3_0-32*auxP4_4_0*auxQ3_2_8-26*auxP4_4_1*auxQ3_2_7-20*auxP4_4_2*auxQ3_2_6-14*auxP4_4_3*auxQ3_2_5-8*auxP4_4_4*auxQ3_2_4-2*auxP4_4_5*auxQ3_2_3+4*auxP4_4_6*auxQ3_2_2-40*auxP4_5_0*auxQ3_1_8-34*auxP4_5_1*auxQ3_1_7
376|1|5|8|-36*B2_2_3*auxP4_4_0-3*B3_3_5*auxP4_3_4+36*B3_4_0*auxP4_2_9+3*auxP4_3_5*auxQ3_3_4+9*auxP4_3_6*auxQ3_3_3+15*auxP4_3_7*auxQ3_3_2+21*auxP4_3_8*auxQ3_3_1+27*auxP4_3_9*auxQ3_3_0-30*auxP4_4_1*auxQ3_2_8-24*auxP4_4_2*auxQ3_2_7-18*auxP4_4_3*auxQ3_2_6-12*auxP4_4_4*auxQ3_2_5-6*auxP4_4_5*auxQ3_2_4-45*auxP4_5_0*auxQ3_1_9-39*auxP4_5_1*auxQ3_1_8
377|1|5|9|-34*B2_2_3*auxP4_4_1+40*B3_4_0*auxP4_2_10+30*auxP4_3_10*auxQ3_3_0+6*auxP4_3_6*auxQ3_3_4+12*auxP4_3_7*auxQ3_3_3+18*auxP4_3_8*auxQ3_3_2+24*auxP4_3_9*auxQ3_3_1-28*auxP4_4_2*auxQ3_2_8-22*auxP4_4_3*auxQ3_2_7-16*auxP4_4_4*auxQ3_2_6-10*auxP4_4_5*auxQ3_2_5-4*auxP4_4_6*auxQ3_2_4-50*auxP4_5_0*auxQ3_1_10-44*auxP4_5_1*auxQ3_1_9
378|1|5|10|33*A3_3_5*auxQ3_3_0-32*B2_2_3*auxP4_4_2+3*B3_3_5*auxP4_3_6+44*B3_4_0*auxP4_2_11+27*auxP4_3_10*auxQ3_3_1+9*auxP4_3_7*auxQ3_3_4+15*auxP4_3_8*auxQ3_3_3+21*auxP4_3_9*auxQ3_3_2-26*auxP4_4_3*auxQ3_2_8-20*auxP4_4_4*auxQ3_2_7-14*auxP4_4_5*auxQ3_2_6-8*auxP4_4_6*auxQ3_2_5-55*auxP4_5_0*auxQ3_1_11-49*auxP4_5_1*auxQ3_1_10
379|1|5|11|30*A3_3_5*auxQ3_3_1-30*B2_2_3*auxP4_4_3+6*B3_3_5*auxP4_3_7+48*B3_4_0*auxP4_2_12+24*auxP4_3_10*auxQ3_3_2+12*auxP4_3_8*auxQ3_3_4+18*auxP4_3_9*auxQ3_3_3-24*auxP4_4_4*auxQ3_2_8-18*auxP4_4_5*auxQ3_2_7-12*auxP4_4_6*auxQ3_2_6-60*auxP4_5_0*auxQ3_1_12-54*auxP4_5_1*auxQ3_1_11
380|1|5|12|27*A3_3_5*auxQ3_3_2-28*B2_2_3*auxP4_4_4+9*B3_3_5*auxP4_3_8+52*B3_4_0*auxP4_2_13+21*auxP4_3_10*auxQ3_3_3+15*auxP4_3_9*auxQ3_3_4-22*auxP4_4_5*auxQ3_2_8-16*auxP4_4_6*auxQ3_2_7-65*auxP4_5_0*auxQ3_1_13-59*auxP4_5_1*auxQ3_1_12
381|1|5|13|24*A3_3_5*auxQ3_3_3-26*B2_2_3*auxP4_4_5+12*B3_3_5*auxP4_3_9+56*B3_4_0*auxP4_2_14+18*auxP4_3_10*auxQ3_3_4-20*auxP4_4_6*auxQ3_2_8-64*auxP4_5_1*auxQ3_1_13
382|1|5|14|60*A2_2_3*B3_4_0+21*A3_3_5*auxQ3_3_4-24*B2_2_3*auxP4_4_6+15*B3_3_5*auxP4_3_10
383|1|5|15|18*A3_3_5*B3_3_5
384|1|6|0|4*B3_4_0*auxP4_3_1-4*auxP4_4_0*auxQ3_3_1+3*auxP4_4_1*auxQ3_3_0-5*auxP4_5_0*auxQ3_2_1+2*auxP4_5_1*auxQ3_2_0
385|1|6|1|8*B3_4_0*auxP4_3_2-8*auxP4_4_0*auxQ3_3_2-auxP4_4_1*auxQ3_3_1+6*auxP4_4_2*auxQ3_3_0-10*auxP4_5_0*auxQ3_2_2-3*auxP4_5_1*auxQ3_2_1
386|1|6|2|12*B3_4_0*auxP4_3_3-12*auxP4_4_0*auxQ3_3_3-5*auxP4_4_1*auxQ3_3_2+2*auxP4_4_2*auxQ3_3_1+9*auxP4_4_3*auxQ3_3_0-15*auxP4_5_0*auxQ3_2_3-8*auxP4_5_1*auxQ3_2_2
387|1|6|3|16*B3_4_0*auxP4_3_4-16*auxP4_4_0*auxQ3_3_4-9*auxP4_4_1*auxQ3_3_3-2*auxP4_4_2*auxQ3_3_2+5*auxP4_4_3*auxQ3_3_1+12*auxP4_4_4*auxQ3_3_0-20*auxP4_5_0*auxQ3_2_4-13*auxP4_5_1*auxQ3_2_3
388|1|6|4|-20*B3_3_5*auxP4_4_0+20*B3_4_0*auxP4_3_5-13*auxP4_4_1*auxQ3_3_4-6*auxP4_4_2*auxQ3_3_3+auxP4_4_3*auxQ3_3_2+8*auxP4_4_4*auxQ3_3_1+15*auxP4_4_5*auxQ3_3_0-25*auxP4_5_0*auxQ3_2_5-18*auxP4_5_1*auxQ3_2_4
389|1|6|5|-17*B3_3_5*auxP4_4_1+24*B3_4_0*auxP4_3_6-10*auxP4_4_2*auxQ3_3_4-3*auxP4_4_3*auxQ3_3_3+4*auxP4_4_4*auxQ3_3_2+11*auxP4_4_5*auxQ3_3_1+18*auxP4_4_6*auxQ3_3_0-30*auxP4_5_0*auxQ3_2_6-23*auxP4_5_1*auxQ3_2_5
390|1|6|6|-14*B3_3_5*auxP4_4_2+28*B3_4_0*auxP4_3_7-7*auxP4_4_3*auxQ3_3_4+7*auxP4_4_5*auxQ3_3_2+14*auxP4_4_6*auxQ3_3_1-35*auxP4_5_0*auxQ3_2_7-28*auxP4_5_1*auxQ3_2_6
391|1|6|7|-11*B3_3_5*auxP4_4_3+32*B3_4_0*auxP4_3_8-4*auxP4_4_4*auxQ3_3_4+3*auxP4_4_5*auxQ3_3_3+10*auxP4_4_6*auxQ3_3_2-40*auxP4_5_0*auxQ3_2_8-33*auxP4_5_1*auxQ3_2_7
392|1|6|8|-45*B2_2_3*auxP4_5_0-8*B3_3_5*auxP4_4_4+36*B3_4_0*auxP4_3_9-auxP4_4_5*auxQ3_3_4+6*auxP4_4_6*auxQ3_3_3-38*auxP4_5_1*auxQ3_2_8
393|1|6|9|-43*B2_2_3*auxP4_5_1-5*B3_3_5*auxP4_4_5+40*B3_4_0*auxP4_3_10+2*auxP4_4_6*auxQ3_3_4
394|1|6|10|44*A3_3_5*B3_4_0-2*B3_3_5*auxP4_4_6
395|1|7|0|4*B3_4_0*auxP4_4_1-5*auxP4_5_0*auxQ3_3_1+3*auxP4_5_1*auxQ3_3_0
396|1|7|1|8*B3_4_0*auxP4_4_2-10*auxP4_5_0*auxQ3_3_2-2*auxP4_5_1*auxQ3_3_1
397|1|7|2|12*B3_4_0*auxP4_4_3-15*auxP4_5_0*auxQ3_3_3-7*auxP4_5_1*auxQ3_3_2
398|1|7|3|16*B3_4_0*auxP4_4_4-20*auxP4_5_0*auxQ3_3_4-12*auxP4_5_1*auxQ3_3_3
399|1|7|4|-25*B3_3_5*auxP4_5_0+20*B3_4_0*auxP4_4_5-17*auxP4_5_1*auxQ3_3_4
400|1|7|5|-22*B3_3_5*auxP4_5_1+24*B3_4_0*auxP4_4_6
401|1|8|0|4*B3_4_0*auxP4_5_1
